,EDUCATION,MARRIAGE,AGE,BILL_AMT1
22900,2,1,35,17880.0
22901,2,1,43,13135.0
22902,1,2,27,2381.0
22903,2,2,27,48051.0
22904,2,2,30,0.0
22905,2,1,32,142357.0
22906,1,2,45,103344.0
22907,1,1,48,8308.0
22908,2,1,37,7200.0
22909,2,1,37,114480.0
22910,2,1,39,4201.0
22911,1,1,37,0.0
22912,4,1,33,0.0
22913,3,1,33,1247.0
22914,2,2,33,0.0
22915,2,1,34,205475.0
22916,1,1,35,5345.0
22917,2,1,41,4528.0
22918,2,1,27,1164.0
22919,1,2,29,42130.0
22920,2,2,27,4883.0
22921,1,2,29,326.0
22922,2,1,29,56980.0
22923,1,1,36,64266.0
22924,2,1,37,425.0
22925,5,1,43,132823.0
22926,2,1,48,46589.0
22927,1,2,34,515.0
22928,2,1,31,192860.0
22929,1,2,32,5566.0
22930,2,1,33,3817.0
22931,2,1,32,39664.0
22932,1,1,32,1784.0
22933,2,2,46,162110.0
22934,1,2,29,33147.0
22935,2,2,30,4603.0
22936,2,1,44,48114.0
22937,2,1,43,94125.0
22938,3,1,43,49340.0
22939,2,2,33,7157.0
22940,1,2,28,20068.0
22941,5,1,44,20916.0
22942,2,1,31,3506.0
22943,2,1,34,0.0
22944,2,1,35,45739.0
22945,2,1,43,0.0
22946,2,2,44,308361.0
22947,2,1,34,106600.0
22948,2,2,44,2376.0
22949,3,2,29,132669.0
22950,1,2,31,2500.0
22951,2,1,32,234774.0
22952,2,1,34,23900.0
22953,3,1,44,421.0
22954,3,1,44,35504.0
22955,2,1,46,347531.0
22956,1,2,25,52196.0
22957,3,1,48,50411.0
22958,2,1,46,134700.0
22959,1,2,30,87292.0
22960,2,1,41,4351.0
22961,1,2,30,430.0
22962,1,1,34,56.0
22963,2,2,36,396.0
22964,1,2,33,19572.0
22965,1,1,33,372926.0
22966,1,2,25,26417.0
22967,2,1,31,70492.0
22968,2,1,27,311987.0
22969,1,1,38,-25.0
22970,1,2,23,25084.0
22971,2,2,27,272507.0
22972,2,2,36,23368.0
22973,2,1,36,197810.0
22974,2,2,32,355.0
22975,2,2,31,112878.0
22976,1,1,43,2798.0
22977,2,1,39,301945.0
22978,2,1,41,21638.0
22979,2,1,40,16019.0
22980,2,1,43,10330.0
22981,2,1,34,203657.0
22982,1,1,43,270.0
22983,2,1,40,21464.0
22984,1,2,33,13889.0
22985,2,2,40,164208.0
22986,1,2,37,5946.0
22987,1,2,38,2431.0
22988,1,2,42,237066.0
22989,3,1,44,29263.0
22990,2,1,41,736.0
22991,2,2,37,69099.0
22992,2,1,46,12479.0
22993,1,1,41,45313.0
22994,2,2,44,25706.0
22995,1,2,35,192454.0
22996,1,1,39,4419.0
22997,2,2,41,76279.0
22998,4,3,49,-260.0
22999,2,2,42,106478.0
23000,2,1,46,782.0
23001,1,1,46,10372.0
23002,3,2,40,728.0
23003,1,1,32,-154973.0
23004,1,2,46,2656.0
23005,2,2,33,258150.0
23006,2,1,45,220208.0
23007,1,2,38,3816.0
23008,3,1,34,14840.0
23009,2,1,43,0.0
23010,2,1,43,226319.0
23011,2,1,45,57966.0
23012,2,1,38,9550.0
23013,1,1,41,3982.0
23014,2,1,37,15591.0
23015,1,1,37,180517.0
23016,1,1,42,2788.0
23017,2,2,43,36062.0
23018,4,1,34,7251.0
23019,1,1,43,33794.0
23020,2,1,38,242864.0
23021,2,1,40,1129.0
23022,1,2,36,4126.0
23023,2,1,39,20392.0
23024,2,1,36,352986.0
23025,2,2,36,118410.0
23026,1,2,43,403546.0
23027,1,2,35,6518.0
23028,2,1,45,203273.0
23029,3,0,37,600.0
23030,1,1,33,105610.0
23031,1,1,33,0.0
23032,5,1,34,14967.0
23033,3,1,45,780.0
23034,2,1,40,2245.0
23035,2,1,42,64268.0
23036,2,1,45,443118.0
23037,1,2,33,652.0
23038,2,1,46,15176.0
23039,1,1,41,246915.0
23040,2,2,32,50189.0
23041,5,2,32,0.0
23042,1,1,32,111907.0
23043,1,2,33,699.0
23044,1,1,36,14234.0
23045,2,1,36,0.0
23046,3,1,37,225800.0
23047,1,2,33,0.0
23048,2,1,32,339410.0
23049,1,1,41,2217.0
23050,2,1,41,24435.0
23051,2,1,39,1220.0
23052,1,2,27,934.0
23053,1,2,27,5635.0
23054,1,2,28,2376.0
23055,2,2,29,647.0
23056,1,2,29,157067.0
23057,2,2,29,69314.0
23058,1,2,29,0.0
23059,1,1,33,7845.0
23060,1,2,36,13302.0
23061,3,1,31,62636.0
23062,1,1,32,23364.0
23063,1,2,46,18910.0
23064,2,1,47,11900.0
23065,2,1,41,68571.0
23066,1,2,32,13122.0
23067,1,2,33,164269.0
23068,2,1,38,1430.0
23069,2,1,45,8934.0
23070,1,1,35,6012.0
23071,1,2,38,10354.0
23072,1,2,31,1500.0
23073,3,2,45,0.0
23074,1,2,31,202064.0
23075,1,1,32,317024.0
23076,1,2,32,14279.0
23077,1,1,34,711.0
23078,5,1,41,22777.0
23079,2,2,47,34804.0
23080,2,1,40,6732.0
23081,2,2,37,37095.0
23082,1,1,47,-84.0
23083,1,2,28,82559.0
23084,1,2,33,8492.0
23085,2,2,33,55709.0
23086,2,2,40,8482.0
23087,2,1,36,78063.0
23088,2,1,37,66447.0
23089,2,1,38,166513.0
23090,2,1,41,0.0
23091,4,2,32,377249.0
23092,2,2,33,0.0
23093,2,1,46,390.0
23094,3,1,49,162567.0
23095,2,1,32,195044.0
23096,3,2,34,390757.0
23097,1,2,45,68288.0
23098,2,2,47,103078.0
23099,3,2,44,11847.0
23100,2,2,30,5919.0
23101,1,1,36,3602.0
23102,3,2,41,76704.0
23103,3,0,42,12174.0
23104,1,2,31,133845.0
23105,3,1,32,1380.0
23106,2,2,35,35327.0
23107,1,1,37,157668.0
23108,1,1,28,46233.0
23109,2,2,42,117391.0
23110,2,2,32,325056.0
23111,2,2,28,260.0
23112,2,2,30,10705.0
23113,2,1,31,115400.0
23114,2,1,45,36267.0
23115,3,2,47,29851.0
23116,2,2,27,125854.0
23117,5,1,33,25083.0
23118,1,2,27,780.0
23119,5,1,30,0.0
23120,3,1,40,97886.0
23121,2,1,43,10443.0
23122,2,2,33,58308.0
23123,5,1,41,2398.0
23124,2,2,30,3948.0
23125,2,1,46,2359.0
23126,2,2,40,76282.0
23127,2,1,29,79091.0
23128,2,1,35,35232.0
23129,3,1,40,14896.0
23130,1,2,28,102122.0
23131,3,1,34,24203.0
23132,2,1,35,30471.0
23133,2,1,37,252814.0
23134,3,1,41,59071.0
23135,3,0,35,3975.0
23136,5,1,33,211084.0
23137,2,1,34,43662.0
23138,1,2,34,8113.0
23139,1,2,36,230.0
23140,2,1,39,360.0
23141,3,2,34,0.0
23142,2,2,37,16090.0
23143,2,1,32,98908.0
23144,2,1,44,9713.0
23145,2,1,37,2978.0
23146,3,2,47,1163.0
23147,1,1,36,25386.0
23148,2,1,41,155351.0
23149,2,2,37,1876.0
23150,2,1,32,899.0
23151,2,2,33,3316.0
23152,1,2,34,-25.0
23153,2,2,35,174068.0
23154,2,1,36,0.0
23155,2,2,35,18544.0
23156,3,2,38,24524.0
23157,2,1,40,144481.0
23158,1,1,38,64760.0
23159,3,1,47,182787.0
23160,2,1,31,49581.0
23161,3,2,32,48237.0
23162,1,1,32,137630.0
23163,2,1,45,12847.0
23164,2,1,36,2002.0
23165,3,1,35,1183.0
23166,3,1,47,92454.0
23167,1,1,36,10942.0
23168,2,1,33,57810.0
23169,2,1,37,289260.0
23170,2,2,39,2828.0
23171,1,2,33,-3.0
23172,2,2,48,1309.0
23173,2,2,36,25359.0
23174,2,2,45,60082.0
23175,2,2,41,286391.0
23176,2,1,35,32485.0
23177,3,1,46,29003.0
23178,1,1,38,0.0
23179,2,1,34,-18.0
23180,1,2,35,441.0
23181,3,2,32,4480.0
23182,2,1,45,3233.0
23183,2,1,39,41753.0
23184,2,1,37,137545.0
23185,2,1,40,35211.0
23186,1,2,39,1070.0
23187,2,1,45,2218.0
23188,1,1,36,7225.0
23189,2,1,42,63984.0
23190,1,1,36,183898.0
23191,2,2,41,24477.0
23192,3,1,43,18308.0
23193,3,1,48,49890.0
23194,3,2,48,83948.0
23195,2,2,48,3133.0
23196,3,1,39,73166.0
23197,2,2,33,89129.0
23198,2,2,39,53386.0
23199,1,1,38,9474.0
23200,2,2,48,24953.0
23201,2,1,34,41305.0
23202,2,1,38,151031.0
23203,2,1,44,70548.0
23204,1,2,36,3474.0
23205,2,1,45,110970.0
23206,1,2,46,2475.0
23207,5,1,46,17849.0
23208,5,1,40,58783.0
23209,2,1,42,1708.0
23210,2,1,43,100987.0
23211,2,2,34,30026.0
23212,1,1,44,29178.0
23213,2,2,36,29647.0
23214,1,2,39,5119.0
23215,2,1,37,1662.0
23216,2,1,42,2862.0
23217,3,1,45,48169.0
23218,2,2,34,128620.0
23219,3,2,39,28467.0
23220,3,2,35,1877.0
23221,2,1,41,56379.0
23222,3,1,42,2386.0
23223,1,1,31,147277.0
23224,1,1,43,276681.0
23225,1,1,37,268775.0
23226,2,1,39,269472.0
23227,3,1,31,44115.0
23228,1,2,32,384.0
23229,2,2,32,114690.0
23230,1,2,33,11924.0
23231,1,2,33,211.0
23232,2,2,35,0.0
23233,2,1,35,62474.0
23234,0,1,35,0.0
23235,2,1,41,118131.0
23236,2,2,49,0.0
23237,1,2,42,4131.0
23238,2,1,37,50664.0
23239,1,2,44,238795.0
23240,3,1,42,110191.0
23241,1,2,37,0.0
23242,2,1,40,6369.0
23243,3,1,39,127896.0
23244,1,1,40,661.0
23245,3,1,38,1973.0
23246,3,1,45,0.0
23247,2,1,33,34065.0
23248,3,1,36,65205.0
23249,2,1,37,304.0
23250,2,1,40,58127.0
23251,2,1,45,15240.0
23252,1,1,33,88176.0
23253,2,2,39,671.0
23254,1,1,43,17412.0
23255,3,2,40,260.0
23256,2,2,46,430.0
23257,2,2,38,0.0
23258,2,1,36,17292.0
23259,2,1,37,5050.0
23260,1,1,39,1343.0
23261,2,2,39,22724.0
23262,1,2,44,891.0
23263,2,2,37,82640.0
23264,1,2,37,4696.0
23265,1,1,42,212883.0
23266,2,1,39,58639.0
23267,2,2,40,79390.0
23268,2,1,36,0.0
23269,2,1,35,68755.0
23270,3,2,37,53867.0
23271,4,1,49,3950.0
23272,2,1,49,0.0
23273,2,2,46,1905.0
23274,3,1,42,138391.0
23275,1,2,44,120452.0
23276,2,1,42,168796.0
23277,2,1,42,0.0
23278,2,1,49,575.0
23279,2,1,37,10072.0
23280,2,1,36,107476.0
23281,3,2,44,21007.0
23282,1,1,42,796.0
23283,2,1,35,128649.0
23284,3,1,49,52894.0
23285,3,1,35,50327.0
23286,3,1,43,780.0
23287,3,1,39,91982.0
23288,3,1,34,717.0
23289,1,2,35,0.0
23290,2,2,45,131221.0
23291,2,1,39,0.0
23292,2,2,30,61785.0
23293,2,2,31,4576.0
23294,2,2,31,26830.0
23295,1,2,25,6087.0
23296,2,2,28,1876.0
23297,2,1,29,67260.0
23298,3,2,31,137254.0
23299,3,1,32,11049.0
23300,2,1,33,1632.0
23301,2,2,35,89282.0
23302,2,1,42,281000.0
23303,2,2,25,37034.0
23304,2,1,37,48890.0
23305,2,1,42,0.0
23306,3,2,40,18244.0
23307,1,2,30,86454.0
23308,2,1,32,2075.0
23309,3,1,39,1937.0
23310,2,1,46,3098.0
23311,2,2,31,168161.0
23312,4,1,31,0.0
23313,1,2,31,232.0
23314,1,2,33,68589.0
23315,2,1,40,4918.0
23316,2,2,27,214711.0
23317,1,2,29,0.0
23318,2,2,31,313956.0
23319,2,2,31,95292.0
23320,1,1,29,2175.0
23321,2,1,34,6398.0
23322,3,2,44,45412.0
23323,3,2,39,4867.0
23324,1,1,42,1870.0
23325,2,1,41,958.0
23326,1,1,36,122825.0
23327,2,2,47,62927.0
23328,1,2,35,19082.0
23329,1,2,35,5757.0
23330,2,2,36,2848.0
23331,2,1,40,215508.0
23332,1,1,38,629.0
23333,1,2,36,43544.0
23334,1,1,36,8561.0
23335,2,2,34,1800.0
23336,2,1,34,18358.0
23337,2,2,43,2936.0
23338,2,2,36,73459.0
23339,3,1,44,1500.0
23340,1,2,29,0.0
23341,1,2,30,416.0
23342,2,2,30,88093.0
23343,2,1,31,6015.0
23344,1,2,33,144031.0
23345,1,1,33,10486.0
23346,1,2,33,239278.0
23347,2,1,30,4942.0
23348,2,1,32,0.0
23349,1,1,33,10858.0
23350,3,1,41,88818.0
23351,1,2,27,6018.0
23352,2,1,28,12780.0
23353,2,2,28,0.0
23354,1,1,28,178262.0
23355,2,2,28,1200.0
23356,3,1,29,0.0
23357,3,1,34,8090.0
23358,2,2,40,96950.0
23359,3,1,39,36656.0
23360,3,0,37,374.0
23361,2,2,28,358895.0
23362,1,2,28,2956.0
23363,1,2,35,26930.0
23364,2,1,40,26102.0
23365,3,2,48,166473.0
23366,2,1,37,108.0
23367,1,2,49,16715.0
23368,4,2,29,-9.0
23369,1,2,34,126642.0
23370,2,1,34,45514.0
23371,1,2,39,91224.0
23372,1,2,30,62774.0
23373,2,2,31,0.0
23374,2,1,31,9319.0
23375,2,2,31,7398.0
23376,5,1,31,28731.0
23377,2,1,32,548551.0
23378,1,1,47,2257.0
23379,1,2,32,126164.0
23380,2,1,32,119720.0
23381,2,1,34,154029.0
23382,1,1,35,0.0
23383,2,1,35,1245.0
23384,2,1,44,24622.0
23385,1,2,40,5130.0
23386,2,1,36,3131.0
23387,3,2,38,6904.0
23388,1,2,34,80630.0
23389,2,1,42,19281.0
23390,1,1,37,1013.0
23391,3,2,34,3700.0
23392,3,1,35,35872.0
23393,2,1,43,14633.0
23394,2,2,37,29087.0
23395,2,1,39,54801.0
23396,2,1,38,4976.0
23397,3,1,32,70122.0
23398,2,1,32,3305.0
23399,3,2,35,0.0
23400,1,1,40,0.0
23401,2,2,46,390.0
23402,3,1,48,3188.0
23403,1,2,33,13452.0
23404,3,2,33,6607.0
23405,1,2,34,34827.0
23406,2,3,34,0.0
23407,2,2,35,0.0
23408,2,2,48,10024.0
23409,6,1,43,198595.0
23410,2,1,42,0.0
23411,2,2,30,174104.0
23412,2,1,32,18400.0
23413,2,1,34,0.0
23414,2,1,38,51072.0
23415,2,1,46,15833.0
23416,1,1,44,215191.0
23417,1,1,40,34359.0
23418,2,2,38,0.0
23419,2,1,32,-1474.0
23420,1,2,32,2095.0
23421,2,1,32,69886.0
23422,3,1,39,6499.0
23423,1,2,34,0.0
23424,1,2,31,16612.0
23425,2,1,34,37505.0
23426,2,1,29,19098.0
23427,3,2,33,18021.0
23428,2,1,40,531.0
23429,1,2,28,4428.0
23430,2,1,37,10559.0
23431,1,2,29,0.0
23432,2,1,33,28938.0
23433,2,2,44,162051.0
23434,1,1,36,1133.0
23435,2,1,31,2224.0
23436,2,1,37,105679.0
23437,2,1,34,0.0
23438,3,2,39,5865.0
23439,1,2,32,10495.0
23440,2,2,34,1878.0
23441,1,1,40,9658.0
23442,2,1,43,94713.0
23443,2,1,38,163550.0
23444,2,2,33,4720.0
23445,2,1,47,76762.0
23446,2,1,39,77020.0
23447,3,1,36,0.0
23448,6,2,45,25298.0
23449,3,2,44,140179.0
23450,1,2,34,692.0
23451,2,2,34,60707.0
23452,2,1,34,9103.0
23453,1,1,36,1240.0
23454,2,2,31,1154.0
23455,1,2,33,1242.0
23456,1,2,37,7842.0
23457,3,1,41,3526.0
23458,2,1,44,0.0
23459,2,1,40,4343.0
23460,1,2,38,15001.0
23461,1,1,44,-106.0
23462,1,2,46,2263.0
23463,2,2,46,189.0
23464,2,1,32,8217.0
23465,2,1,33,29498.0
23466,1,1,35,45822.0
23467,4,2,30,168708.0
23468,2,1,39,16983.0
23469,3,1,31,9633.0
23470,1,2,31,9311.0
23471,3,1,30,46809.0
23472,1,2,31,12618.0
23473,1,2,31,2609.0
23474,3,2,31,92235.0
23475,1,2,31,1399.0
23476,1,2,32,11872.0
23477,2,2,30,31708.0
23478,1,2,32,3610.0
23479,2,2,31,91344.0
23480,1,2,31,0.0
23481,1,2,30,7384.0
23482,2,1,30,1500.0
23483,2,1,31,13080.0
23484,2,1,31,470579.0
23485,1,2,32,7563.0
23486,1,1,32,141203.0
23487,1,2,33,5000.0
23488,1,2,32,16566.0
23489,2,2,33,59097.0
23490,1,2,33,332.0
23491,3,1,33,29666.0
23492,2,1,32,399.0
23493,1,2,32,13720.0
23494,1,2,32,60558.0
23495,2,2,31,36434.0
23496,1,2,32,-30.0
23497,1,2,33,345053.0
23498,1,2,33,7990.0
23499,2,1,33,-23.0
23500,1,2,31,766.0
23501,2,2,31,20544.0
23502,2,2,31,86082.0
23503,2,1,33,324160.0
23504,1,2,33,3417.0
23505,2,2,33,68493.0
23506,1,2,33,18480.0
23507,1,2,32,13880.0
23508,1,2,31,450.0
23509,1,1,31,76817.0
23510,1,2,32,5458.0
23511,2,2,32,10362.0
23512,1,2,31,14268.0
23513,1,1,30,236823.0
23514,2,1,30,1248.0
23515,1,2,32,18519.0
23516,2,1,34,10485.0
23517,2,2,34,13112.0
23518,1,2,33,16317.0
23519,1,1,36,326.0
23520,2,1,36,0.0
23521,2,1,35,25239.0
23522,2,1,45,141292.0
23523,3,1,46,0.0
23524,2,1,47,176424.0
23525,2,1,35,16335.0
23526,1,1,49,103307.0
23527,2,2,36,8310.0
23528,1,2,36,5909.0
23529,2,1,35,29202.0
23530,2,1,37,58448.0
23531,3,2,45,0.0
23532,2,1,35,78959.0
23533,1,1,46,9270.0
23534,2,1,40,1521.0
23535,1,1,36,3860.0
23536,1,1,38,4891.0
23537,2,1,47,9253.0
23538,1,2,36,2200.0
23539,1,1,40,9141.0
23540,2,2,45,0.0
23541,1,2,33,196304.0
23542,2,2,41,6305.0
23543,1,1,38,185155.0
23544,1,2,44,230101.0
23545,3,1,37,389.0
23546,1,1,38,16995.0
23547,1,1,39,27942.0
23548,2,2,35,125567.0
23549,2,1,39,48651.0
23550,2,1,35,-10.0
23551,1,1,36,1714.0
23552,2,1,43,374802.0
23553,1,1,44,8544.0
23554,3,2,48,3096.0
23555,2,1,39,2485.0
23556,2,2,39,229332.0
23557,1,2,34,76589.0
23558,2,2,34,25530.0
23559,2,2,34,73415.0
23560,1,2,36,330.0
23561,2,1,36,6746.0
23562,1,2,36,127204.0
23563,5,1,39,500.0
23564,2,2,36,112900.0
23565,3,1,33,71047.0
23566,1,2,37,20624.0
23567,2,1,43,0.0
23568,1,1,43,6940.0
23569,1,2,37,747.0
23570,2,1,49,12871.0
23571,2,1,44,0.0
23572,2,1,40,8736.0
23573,2,1,39,2022.0
23574,2,2,37,0.0
23575,1,1,38,-81.0
23576,1,1,39,1397.0
23577,2,1,44,14029.0
23578,2,2,37,292725.0
23579,2,1,40,1215.0
23580,2,1,44,8521.0
23581,1,2,34,5488.0
23582,1,2,41,5770.0
23583,2,1,38,197231.0
23584,2,1,37,1054.0
23585,1,2,41,12731.0
23586,2,1,40,3204.0
23587,1,2,39,0.0
23588,5,1,39,3102.0
23589,1,1,41,169867.0
23590,2,1,42,8710.0
23591,1,2,38,590.0
23592,1,1,39,21340.0
23593,1,1,39,3803.0
23594,3,1,41,20934.0
23595,2,1,43,2893.0
23596,1,1,44,360.0
23597,2,2,43,15000.0
23598,2,1,40,2667.0
23599,2,1,42,34186.0
23600,2,1,40,17914.0
23601,2,1,41,5366.0
23602,2,1,33,279065.0
23603,2,1,44,1654.0
23604,2,1,35,11285.0
23605,2,1,48,1417.0
23606,1,1,42,-694.0
23607,1,2,37,164691.0
23608,1,1,44,0.0
23609,1,2,37,43886.0
23610,2,1,39,45989.0
23611,1,2,39,900.0
23612,1,1,34,270776.0
23613,3,2,35,0.0
23614,1,2,35,0.0
23615,2,2,39,129966.0
23616,1,1,37,6757.0
23617,2,1,42,15379.0
23618,3,1,46,11691.0
23619,1,2,34,0.0
23620,5,2,34,91674.0
23621,3,1,44,11771.0
23622,2,1,40,0.0
23623,2,2,32,7604.0
23624,1,2,31,134072.0
23625,3,1,36,79642.0
23626,2,1,43,135068.0
23627,2,1,41,270553.0
23628,3,1,38,67810.0
23629,2,2,42,97066.0
23630,2,2,44,168179.0
23631,2,1,43,2124.0
23632,3,2,43,7605.0
23633,3,1,44,40331.0
23634,1,1,49,27936.0
23635,2,1,48,9511.0
23636,1,1,39,8494.0
23637,2,2,46,120343.0
23638,2,1,34,53437.0
23639,2,1,35,0.0
23640,2,1,39,307388.0
23641,1,2,35,-18.0
23642,1,2,35,6494.0
23643,2,1,31,2167.0
23644,2,1,40,8359.0
23645,1,1,38,107425.0
23646,2,2,43,5631.0
23647,1,2,35,10089.0
23648,1,2,43,-109.0
23649,3,1,46,8131.0
23650,2,2,34,18649.0
23651,1,2,34,1915.0
23652,1,1,37,-113.0
23653,1,1,38,1544.0
23654,2,1,36,-20.0
23655,1,1,36,0.0
23656,2,1,41,99496.0
23657,1,1,37,229714.0
23658,2,2,36,14222.0
23659,2,1,32,111441.0
23660,2,2,33,1502.0
23661,1,1,39,5907.0
23662,3,1,48,62775.0
23663,2,1,38,195437.0
23664,3,2,47,11652.0
23665,3,1,46,50.0
23666,1,1,41,3640.0
23667,2,1,41,5592.0
23668,2,1,39,24510.0
23669,1,1,33,3485.0
23670,2,2,34,40570.0
23671,2,2,43,209781.0
23672,2,3,48,1778.0
23673,1,1,49,1088.0
23674,2,1,38,7098.0
23675,1,1,36,0.0
23676,1,2,37,37070.0
23677,3,1,49,61267.0
23678,3,2,47,2934.0
23679,1,1,43,0.0
23680,2,2,38,250755.0
23681,2,1,46,43405.0
23682,3,1,52,210.0
23683,1,1,44,2771.0
23684,2,1,50,118492.0
23685,3,1,63,59471.0
23686,1,2,54,132387.0
23687,2,1,50,27525.0
23688,3,1,50,846.0
23689,3,1,51,22373.0
23690,1,1,53,1200.0
23691,2,1,54,6329.0
23692,2,1,56,1160.0
23693,3,1,55,59838.0
23694,3,2,54,66212.0
23695,1,1,51,82865.0
23696,3,3,51,0.0
23697,2,1,51,146018.0
23698,2,1,51,9151.0
23699,3,1,52,0.0
23700,1,1,53,1700.0
23701,3,2,52,47670.0
23702,2,1,57,16729.0
23703,3,1,51,225614.0
23704,3,1,53,40926.0
23705,2,1,50,290301.0
23706,2,1,50,249152.0
23707,2,1,64,22715.0
23708,2,2,59,230026.0
23709,1,2,54,17016.0
23710,2,1,55,44400.0
23711,2,1,52,276377.0
23712,3,2,50,82397.0
23713,2,1,65,157.0
23714,3,2,57,78312.0
23715,1,1,47,127928.0
23716,3,1,52,-190.0
23717,3,1,53,88363.0
23718,1,1,53,84300.0
23719,3,1,54,37717.0
23720,3,1,58,936.0
23721,3,1,59,258885.0
23722,3,1,59,25775.0
23723,3,1,53,48549.0
23724,3,2,52,103570.0
23725,3,1,55,3857.0
23726,3,1,50,2064.0
23727,2,1,51,288015.0
23728,1,1,51,3315.0
23729,3,1,52,11463.0
23730,2,1,53,19594.0
23731,2,2,53,356.0
23732,2,1,56,284128.0
23733,3,1,60,57974.0
23734,3,1,50,8413.0
23735,2,2,51,213457.0
23736,1,1,51,0.0
23737,3,1,49,62049.0
23738,2,1,49,83888.0
23739,2,2,51,80106.0
23740,2,1,57,18379.0
23741,1,1,54,0.0
23742,2,1,51,17612.0
23743,2,1,50,3414.0
23744,2,1,55,23605.0
23745,2,1,52,0.0
23746,3,2,49,1801.0
23747,2,1,55,83040.0
23748,3,2,59,50761.0
23749,2,1,48,352730.0
23750,3,1,51,105476.0
23751,3,1,58,24135.0
23752,1,1,58,-1.0
23753,3,1,65,0.0
23754,4,1,54,0.0
23755,2,1,56,48703.0
23756,1,1,59,12982.0
23757,2,1,49,282538.0
23758,2,1,52,588000.0
23759,3,1,50,845.0
23760,5,1,49,0.0
23761,2,2,49,56677.0
23762,1,1,48,0.0
23763,1,2,52,28594.0
23764,1,2,51,43273.0
23765,1,2,52,126810.0
23766,1,1,49,413.0
23767,1,2,53,-1580.0
23768,2,1,50,12699.0
23769,1,1,51,103701.0
23770,2,1,62,113529.0
23771,3,2,60,37298.0
23772,3,1,54,55498.0
23773,1,1,53,0.0
23774,2,1,54,0.0
23775,2,2,50,25416.0
23776,1,1,52,34243.0
23777,3,1,49,19954.0
23778,3,2,50,0.0
23779,3,1,64,18084.0
23780,2,1,60,16060.0
23781,3,1,50,15887.0
23782,1,1,53,0.0
23783,2,3,54,26302.0
23784,2,1,56,25487.0
23785,3,1,55,-150.0
23786,3,1,51,15399.0
23787,2,1,49,10440.0
23788,3,1,53,51254.0
23789,3,1,51,0.0
23790,2,1,57,0.0
23791,2,1,62,70457.0
23792,2,1,58,50182.0
23793,2,1,49,19127.0
23794,3,1,53,1126.0
23795,2,1,40,123270.0
23796,3,1,47,366484.0
23797,3,2,49,1271.0
23798,3,2,53,0.0
23799,2,1,53,10789.0
23800,1,1,55,80199.0
23801,2,1,56,2155.0
23802,3,1,67,26590.0
23803,3,1,49,108711.0
23804,3,1,50,55070.0
23805,2,1,51,71776.0
23806,1,1,54,6458.0
23807,1,1,53,180227.0
23808,2,3,54,0.0
23809,2,1,50,358896.0
23810,2,1,50,664.0
23811,1,2,61,60458.0
23812,3,1,67,187610.0
23813,2,2,55,57867.0
23814,3,2,53,68889.0
23815,3,2,54,54661.0
23816,3,1,53,46138.0
23817,2,2,50,588.0
23818,2,1,51,0.0
23819,1,1,51,-9.0
23820,2,2,51,1606.0
23821,3,1,50,61349.0
23822,1,1,47,632.0
23823,1,2,50,1561.0
23824,3,1,51,45096.0
23825,2,2,51,22473.0
23826,2,1,51,124619.0
23827,2,1,50,106341.0
23828,1,1,51,4302.0
23829,3,1,50,242152.0
23830,2,1,51,7582.0
23831,1,1,52,9534.0
23832,3,2,53,161858.0
23833,3,1,50,2684.0
23834,3,1,53,4866.0
23835,1,1,52,1865.0
23836,1,1,54,390.0
23837,2,2,54,217936.0
23838,3,3,53,49326.0
23839,2,1,57,7640.0
23840,2,1,54,455977.0
23841,3,1,65,225028.0
23842,2,1,52,1376.0
23843,3,1,56,141342.0
23844,1,1,55,0.0
23845,2,1,52,175.0
23846,1,1,52,85532.0
23847,1,2,53,0.0
23848,2,1,54,265.0
23849,2,1,60,0.0
23850,2,2,57,2890.0
23851,3,1,57,1148.0
23852,2,1,58,68859.0
23853,1,1,57,7617.0
23854,2,1,40,30346.0
23855,2,2,30,183464.0
23856,1,2,31,90226.0
23857,2,2,49,24597.0
23858,1,2,25,67751.0
23859,1,2,26,29997.0
23860,1,2,29,-4316.0
23861,2,1,30,11633.0
23862,1,2,30,121.0
23863,2,2,30,21839.0
23864,1,2,27,15678.0
23865,2,2,28,82671.0
23866,2,1,28,148735.0
23867,2,2,29,566.0
23868,2,1,28,0.0
23869,2,2,25,124652.0
23870,2,2,27,1726.0
23871,1,2,29,0.0
23872,2,2,30,9125.0
23873,1,2,27,74413.0
23874,2,2,27,2542.0
23875,1,2,25,37325.0
23876,1,2,29,0.0
23877,1,2,30,0.0
23878,2,2,25,15614.0
23879,1,2,27,2807.0
23880,3,2,30,0.0
23881,1,2,28,184.0
23882,1,2,27,21812.0
23883,2,2,23,45708.0
23884,2,2,29,0.0
23885,1,2,36,0.0
23886,3,2,35,33078.0
23887,2,1,27,58777.0
23888,1,2,30,50457.0
23889,2,2,27,1200.0
23890,2,1,29,47555.0
23891,3,2,23,19901.0
23892,1,2,30,84777.0
23893,2,2,29,524191.0
23894,3,2,36,276192.0
23895,2,2,29,88766.0
23896,2,2,22,82791.0
23897,2,1,26,38189.0
23898,2,1,26,13294.0
23899,2,2,23,15021.0
23900,2,2,22,2454.0
23901,1,2,25,112367.0
23902,2,2,29,51232.0
23903,3,2,22,18306.0
23904,2,2,22,14542.0
23905,2,2,21,23675.0
23906,2,2,21,18671.0
23907,1,2,22,19231.0
23908,2,2,25,79938.0
23909,2,1,26,495.0
